date,question,answer,category
2022-12-12,¿Qué requisitos debe cumplir un participante en un sistema de pagos?,Deben cumplir con los controles de riesgo establecidos.,Sistemas de Pagos
2022-12-12,¿Qué implica que un sistema sea de interés social?,Es crucial para el funcionamiento financiero del país.,Sistemas de Pagos
2022-12-12,¿Cómo se manejan los fallos en los sistemas de pagos?,Activar planes de contingencia para mantener la operación.,Sistemas de Pagos
2022-12-12,¿Qué sanciones pueden aplicar por incumplir la normativa?,Multas administrativas y correctivas.,Sistemas de Pagos
2022-12-12,¿Qué sucede si una orden de transferencia es aceptada?,La transacción se vuelve irrevocable.,Sistemas de Pagos
2022-12-12,¿Qué significa que una transferencia sea irrevocable?,Que no puede ser anulada ni modificada una vez aceptada.,Sistemas de Pagos
2022-12-12,¿Cuáles son las bases legales de la Ley de Sistemas de Pagos?,Se basa en la Ley del Banco de México y el Código de Comercio.,Sistemas de Pagos
2022-12-12,¿Qué debe hacer un participante si no cumple con las normas?,Aplicar las medidas correctivas indicadas por el sistema.,Sistemas de Pagos
2022-12-12,¿Qué pasa si un sistema no corrige sus deficiencias?,Puede enfrentar sanciones o ser intervenido.,Sistemas de Pagos
2022-12-12,¿Cuál es el valor mínimo para ser considerado sistema de pagos?,Debe manejar al menos cien mil millones en transacciones anuales.,Sistemas de Pagos
2022-12-12,¿Qué rol tiene un administrador en el sistema?,Coordinar la operación y establecer las normas del sistema.,Sistemas de Pagos
2022-12-12,¿Cuáles son las obligaciones de los participantes?,Cumplir con las normas internas y los controles de riesgo.,Sistemas de Pagos
2022-12-12,¿Qué ocurre si una transferencia es embargada?,El embargo entra en vigor el siguiente día hábil.,Sistemas de Pagos
2022-12-12,¿Cómo se determina si un sistema es eficiente?,Se revisan los indicadores de rendimiento y seguridad.,Sistemas de Pagos
2022-12-12,¿Qué medidas puede tomar el Banco de México si un sistema falla?,Imponer sanciones o requerir ajustes inmediatos.,Sistemas de Pagos
2022-12-12,¿Qué es la compensación en un sistema de pagos?,Es la sustitución de obligaciones por una única obligación neta.,Sistemas de Pagos
2022-12-12,¿Cuándo se considera una orden como aceptada?,Cuando pasa los controles de riesgo del sistema.,Sistemas de Pagos
2022-12-12,¿Qué debe incluir un informe de un sistema de pagos?,Información de operaciones y controles de riesgo.,Sistemas de Pagos
2022-12-12,¿Qué consecuencias tiene proporcionar información falsa?,Multas de hasta 10000 veces el salario mínimo vigente.,Sistemas de Pagos
2022-12-12,¿Qué pasa si una orden no pasa los controles de riesgo?,La orden puede ser cancelada por el sistema.,Sistemas de Pagos
2022-12-12,¿Qué tipos de activos son inembargables?,Las garantías usadas en la liquidación son inembargables.,Sistemas de Pagos
2022-12-12,¿Cómo se asegura la estabilidad de un sistema de pagos?,Se establecen mecanismos de prevención y seguridad.,Sistemas de Pagos
2022-12-12,¿Qué sucede si el Banco de México detecta irregularidades?,Se imponen sanciones y programas de ajuste.,Sistemas de Pagos
2022-12-12,¿Cómo se supervisan los sistemas de pagos?,Mediante auditorías periódicas y revisiones técnicas.,Sistemas de Pagos
2022-12-12,¿Qué sanciones existen si un sistema modifica normas sin permiso?,El Banco de México puede anular las modificaciones no autorizadas.,Sistemas de Pagos
2022-12-12,¿Cuándo entra en efecto una multa impuesta?,En un plazo de 15 días hábiles.,Sistemas de Pagos
2022-12-12,¿Qué recursos tienen los participantes ante una sanción?,Pueden presentar un recurso de reconsideración ante el Banco de México.,Sistemas de Pagos
2022-12-12,¿Cómo afecta la compensación a las obligaciones de los participantes?,Simplifica el cumplimiento de las obligaciones entre partes.,Sistemas de Pagos
2022-12-12,¿Qué papel juega la seguridad en un sistema de pagos?,Garantiza que las operaciones sean seguras y confiables.,Sistemas de Pagos
2022-12-12,¿Qué implica una orden de transferencia aceptada?,La transacción no puede ser modificada ni cancelada.,Sistemas de Pagos
2022-12-12,¿Qué sucede si un participante incumple repetidamente?,El Banco de México puede imponer sanciones adicionales.,Sistemas de Pagos
2022-12-12,¿Qué obligaciones tiene el sistema ante un fallo técnico?,Implementar los planes de contingencia definidos.,Sistemas de Pagos
2022-12-12,¿Qué implica la compensación neta?,Es el proceso de netear obligaciones entre varios participantes.,Sistemas de Pagos
2022-12-12,¿Cómo se manejan los incumplimientos graves en un sistema?,Pueden imponerse multas adicionales o suspensión del sistema.,Sistemas de Pagos
2022-12-12,¿Qué mecanismos de control existen para prevenir fallos?,Auditorías revisión de normas internas y controles automáticos.,Sistemas de Pagos
2022-12-12,¿Qué sucede si un participante no paga una multa?,El Banco de México puede imponer sanciones más severas.,Sistemas de Pagos
2022-12-12,¿Cómo se notifican los embargos en un sistema de pagos?,Mediante notificación a todos los participantes.,Sistemas de Pagos
2022-12-12,¿Qué medidas correctivas aplica el Banco de México?,Modificaciones en normas ajustes o multas.,Sistemas de Pagos
2022-12-12,¿Qué implica el concurso mercantil en un sistema de pagos?,Los pagos deben continuar con normalidad.,Sistemas de Pagos
2022-12-12,¿Qué pasa si no se corrigen las infracciones detectadas?,Pueden imponerse multas más severas o intervención.,Sistemas de Pagos
2022-12-12,¿Qué se considera una infracción continua?,Es una que sigue ocurriendo sin ser corregida.,Sistemas de Pagos
2022-12-12,¿Qué pasa si una orden de transferencia no es aceptada?,La orden no se procesa y se devuelve al participante.,Sistemas de Pagos
2022-12-12,¿Qué sucede cuando una orden de transferencia es embargada?,Se debe esperar hasta que el embargo se resuelva.,Sistemas de Pagos
2022-12-12,¿Cuál es el propósito de los controles de riesgo en un sistema de pagos?,Garantizar que las operaciones sean seguras y confiables.,Sistemas de Pagos
2022-12-12,¿Qué medidas de contingencia existen en un sistema de pagos?,Mecanismos para garantizar la operación continua en caso de fallos.,Sistemas de Pagos
2022-12-12,¿Qué pasa si una orden de transferencia es modificada?,No puede ser modificada una vez aceptada.,Sistemas de Pagos
2022-12-12,¿Cómo se garantiza la eficiencia en un sistema de pagos?,Se auditan los procesos y se aplican controles de riesgo.,Sistemas de Pagos
2022-12-12,¿Qué función tiene el administrador de un sistema de pagos?,Gestionar las operaciones y coordinar a los participantes.,Sistemas de Pagos
2022-12-12,¿Cuándo es irrevocable una orden de transferencia?,Desde que pasa todos los controles de riesgo.,Sistemas de Pagos
2022-12-12,¿Qué pasa si un participante no cumple con las normas internas?,Se imponen sanciones o multas según la gravedad del incumplimiento.,Sistemas de Pagos
2022-12-12,¿Cómo se corrigen las deficiencias en un sistema de pagos?,Se aplican sanciones o ajustes en la normativa interna.,Sistemas de Pagos
2022-12-12,¿Qué pasa si no se pagan las obligaciones financieras?,Se activan las garantías o se imponen multas.,Sistemas de Pagos
2022-12-12,¿Qué es una infracción continua en un sistema de pagos?,Una infracción que sigue ocurriendo sin ser corregida.,Sistemas de Pagos
2022-12-12,¿Cuáles son las obligaciones de un participante en un sistema de pagos?,Cumplir con las normas internas y garantizar el pago correcto.,Sistemas de Pagos
2022-12-12,¿Qué sucede si un sistema no cumple con la ley?,Se imponen sanciones o intervenciones del Banco de México.,Sistemas de Pagos
2022-12-12,¿Qué papel tiene la normativa interna en un sistema de pagos?,Establecer las reglas para los participantes y su operación.,Sistemas de Pagos
2022-12-12,¿Qué acciones puede tomar un participante ante una sanción?,Puede presentar un recurso de reconsideración ante el Banco de México.,Sistemas de Pagos
2022-12-12,¿Qué pasa si una infracción no es corregida?,El Banco de México puede imponer sanciones más severas.,Sistemas de Pagos
2022-12-12,¿Cuándo se considera una orden de transferencia como aceptada?,Cuando cumple con los controles de riesgo establecidos.,Sistemas de Pagos
2022-12-12,¿Qué consecuencias tiene proporcionar datos incorrectos?,Multas o sanciones por incumplimiento grave.,Sistemas de Pagos
2022-12-12,¿Qué sanciones pueden aplicar en caso de incumplimiento?,Antes de que el sistema sea sancionado o intervenido.,Sistemas de Pagos
2022-12-12,¿Cuándo debe un sistema de pagos corregir sus normas internas?,Informar a todos los participantes y seguir el procedimiento.,Sistemas de Pagos
2022-12-12,¿Qué debe hacer un participante ante una notificación de embargo?,Desde que se notifica oficialmente al participante.,Sistemas de Pagos
2022-12-12,¿Cuándo entra en vigor una multa impuesta por el Banco de México?,Se imponen sanciones más severas o suspensión del sistema.,Sistemas de Pagos
2022-12-12,¿Qué mecanismos existen para prevenir fallos técnicos?,Multas administrativas o sanciones adicionales.,Sistemas de Pagos
2022-12-12,¿Qué sanción se aplica por no cumplir con las normas internas?,Las modificaciones no autorizadas pueden ser anuladas.,Sistemas de Pagos
2022-12-12,¿Qué pasa si un sistema modifica normas sin autorización?,Con auditorías externas y controles automatizados.,Sistemas de Pagos
2022-12-12,¿Cómo se asegura la transparencia en un sistema de pagos?,Es el ajuste de saldos entre los participantes.,Sistemas de Pagos
2022-12-12,¿Qué es la liquidación en un sistema de pagos?,El Banco de México puede imponer sanciones más graves.,Sistemas de Pagos
2022-12-12,¿Qué sucede si un participante incumple repetidamente las normas?,Es cualquier incumplimiento de las normas internas o la ley.,Sistemas de Pagos
2022-12-12,¿Cómo se define una infracción en un sistema de pagos?,Compensación neta o compensación bruta según el sistema.,Sistemas de Pagos
2022-12-12,¿Cuáles son los mecanismos de compensación en un sistema de pagos?,Se aplican planes de ajuste para corregir las fallas.,Sistemas de Pagos
2022-12-12,¿Qué ocurre si se detectan deficiencias en la seguridad de un sistema?,El sistema puede ser intervenido o sancionado.,Sistemas de Pagos
2022-12-12,¿Qué pasa si un sistema no garantiza la seguridad de las transacciones?,Con planes de contingencia y auditorías regulares.,Sistemas de Pagos
2022-12-12,¿Cómo se gestionan los riesgos en un sistema de pagos?,Se activan los planes de contingencia para garantizar la seguridad.,Sistemas de Pagos
2022-12-12,¿Qué pasa si un participante no proporciona la información correcta?,Se pueden imponer sanciones administrativas y multas.,Sistemas de Pagos
2022-12-12,¿Qué sanciones puede imponer el Banco de México por incumplimiento?,Se impone una multa o ajuste en la normativa interna.,Sistemas de Pagos
